Data downloaded from OMNIWeb and processed by omniweb_read.py

No AlphaRatio was considered

#TIMEDELAY
0.0

#START
 2024 10 10 01 32 00 000   -4.10     2.62    -1.52  -401.80    -12.40    -30.10    2.91     38055.0
 2024 10 10 01 33 00 000   -4.09     3.09    -0.91  -401.80    -12.40    -30.10    2.91     38068.0
 2024 10 10 01 34 00 000   -3.05     0.76    -2.22  -416.40      6.50      8.90    3.65     59007.0
 2024 10 10 01 35 00 000   -3.08     1.20    -2.12  -423.10     -0.60      8.40    3.61     52284.0
 2024 10 10 01 36 00 000   -3.31     0.16    -2.51  -415.60    -20.80      0.90    3.56     59616.0
 2024 10 10 01 37 00 000   -3.72    -0.54    -0.89  -421.80     16.30     27.30    3.00     45667.0
 2024 10 10 01 38 00 000   -2.80    -1.72    -1.56  -429.10     42.90     21.80    3.38     55335.0
 2024 10 10 01 39 00 000   -3.37    -1.92    -2.17  -424.80     63.80      5.00    3.55     52650.0
 2024 10 10 01 40 00 000   -3.24    -1.67    -2.63  -424.80     63.80      5.00    3.55     52650.0
 2024 10 10 01 41 00 000   -3.47    -1.18    -2.39  -430.00     20.60     33.00    3.63     59385.0
 2024 10 10 01 42 00 000   -3.10    -1.78    -2.75  -430.30     25.90     27.60    3.58     56876.0
 2024 10 10 01 43 00 000   -3.38    -0.78    -2.54  -430.90     37.90     15.30    3.49     51125.0
 2024 10 10 01 44 00 000   -3.79    -0.88    -2.31  -405.90      2.60     -2.80    3.42     45024.0
 2024 10 10 01 45 00 000   -3.53    -0.98    -2.41  -405.90      2.60     -2.80    3.42     45024.0
 2024 10 10 01 46 00 000   -4.02    -0.84    -1.92  -405.90      2.60     -2.80    3.42     45024.0
 2024 10 10 01 47 00 000   -3.00    -1.85    -2.59  -418.40     21.60      8.20    3.38     62630.0
 2024 10 10 01 48 00 000   -2.72    -2.57    -2.25  -420.20     24.10      8.70    3.30     59196.0
 2024 10 10 01 49 00 000   -1.81    -3.93    -2.04  -431.90     53.30     15.20    3.64     51418.0
 2024 10 10 01 50 00 000   -2.00    -3.53    -1.05  -440.80     48.50     12.80    3.61     49236.0
 2024 10 10 01 51 00 000   -1.96    -3.99    -0.13  -448.40     44.40     10.70    3.59     47368.0
 2024 10 10 01 52 00 000   -2.21    -4.09    -1.38  -433.20     44.80      3.70    3.45     48870.0
 2024 10 10 01 53 00 000   -2.07    -3.34    -1.31  -429.20     33.60     15.30    3.73     54896.0
 2024 10 10 01 54 00 000   -1.59    -3.87    -0.76  -427.80     39.00     10.90    4.00     81044.0
 2024 10 10 01 55 00 000   -2.01    -2.22    -3.60  -435.40     42.80     15.60    3.56     49452.0
 2024 10 10 01 56 00 000   -1.96    -2.78    -3.24  -439.30     46.70     20.10    3.17     51329.0
 2024 10 10 01 57 00 000   -2.83    -2.75    -2.64  -437.30     45.90     19.40    3.26     53327.0
 2024 10 10 01 58 00 000   -2.78    -3.91    -1.24  -419.40     35.00     15.40    4.28     72757.0
 2024 10 10 01 59 00 000   -2.75    -3.69    -1.73  -429.20     48.20     19.00    3.45     45871.0
 2024 10 10 02 00 00 000   -2.86    -3.87    -1.79  -430.20     48.30     17.80    3.23     40808.0
 2024 10 10 02 01 00 000   -2.90    -3.71    -2.35  -430.20     46.00     14.80    2.98     35931.0
 2024 10 10 02 02 00 000   -3.45    -3.50    -1.58  -419.10     31.80     15.50    4.92     62923.0
 2024 10 10 02 03 00 000   -2.86    -3.38    -2.44  -425.00     40.50     14.20    4.24     53664.0
 2024 10 10 02 04 00 000   -3.13    -2.96    -2.08  -429.00     47.60     12.00    3.49     47440.0
 2024 10 10 02 05 00 000   -2.57    -4.17    -1.86  -416.40     32.30     10.70    3.71     69198.0
 2024 10 10 02 06 00 000   -2.97    -3.84    -2.49  -427.40     27.90     24.70    3.78     60981.0
 2024 10 10 02 07 00 000   -2.41    -4.04    -2.72  -429.90     38.30     22.00    3.53     45765.0
 2024 10 10 02 08 00 000   -2.65    -4.51    -1.74  -430.40     41.20     21.10    3.46     41752.0
 2024 10 10 02 09 00 000   -2.76    -4.31    -1.84  -430.40     41.20     21.10    3.46     41752.0
 2024 10 10 02 10 00 000   -2.71    -4.38    -1.67  -430.40     41.20     21.10    3.46     41752.0
 2024 10 10 02 11 00 000   -2.73    -4.66    -1.34  -431.90     47.00      9.10    3.47     53690.0
 2024 10 10 02 12 00 000   -2.68    -4.06    -1.93  -430.30     42.70     13.20    3.62     52032.0
 2024 10 10 02 13 00 000   -3.03    -4.11    -1.90  -429.40     40.30     15.60    3.71     51091.0
 2024 10 10 02 14 00 000   -3.29    -3.69    -1.58  -425.20     38.90     14.90    4.21     47460.0
 2024 10 10 02 15 00 000   -2.33    -4.43    -1.17  -427.70     37.30     15.60    4.01     51861.0
 2024 10 10 02 16 00 000   -1.96    -4.06    -0.80  -439.60     26.70      2.20    4.91     76582.0
 2024 10 10 02 17 00 000   -3.91    -2.68    -1.50  -439.80     26.50      2.00    4.93     76934.0
 2024 10 10 02 18 00 000   -4.12    -2.52    -1.72  -425.00     33.80     14.10    3.89     56872.0
 2024 10 10 02 19 00 000   -3.98    -2.83    -1.61  -425.00     33.80     14.10    3.89     56872.0
 2024 10 10 02 20 00 000   -4.14    -2.50    -1.46  -425.00     33.80     14.10    3.89     56872.0
 2024 10 10 02 21 00 000   -4.93    -1.44    -0.62  -425.00     33.80     14.10    3.89     56872.0
 2024 10 10 02 22 00 000   -4.44    -1.67    -1.72  -411.30     11.10     14.30    5.25     51290.0
 2024 10 10 02 23 00 000   -4.02    -2.76    -2.24  -420.10     14.20      4.70    4.69     45853.0
 2024 10 10 02 24 00 000   -3.45    -3.66    -2.70  -424.70     30.50     18.00    3.54     50406.0
 2024 10 10 02 25 00 000   -3.48    -3.64    -2.69  -425.00     33.30     21.00    3.35     51585.0
 2024 10 10 02 26 00 000   -3.33    -3.83    -2.57  -425.50     30.20     24.90    3.88     61643.0
 2024 10 10 02 27 00 000   -3.52    -3.52    -2.66  -422.30     29.70     21.10    4.02     71251.0
 2024 10 10 02 28 00 000   -3.48    -3.65    -2.61  -412.30     28.20      9.20    4.43    101156.0
 2024 10 10 02 29 00 000   -3.84    -3.31    -2.42  -417.10     34.00     23.60    3.47     56026.0
 2024 10 10 02 30 00 000   -3.74    -3.43    -2.56  -418.70     36.00     28.60    3.14     40459.0
 2024 10 10 02 31 00 000   -3.73    -3.21    -2.68  -418.70     36.00     28.60    3.14     40459.0
 2024 10 10 02 32 00 000   -3.59    -2.86    -3.16  -418.70     36.00     28.60    3.14     40459.0
 2024 10 10 02 33 00 000   -3.40    -2.71    -3.49  -418.70     36.00     28.60    3.14     40459.0
 2024 10 10 02 34 00 000   -2.90    -3.00    -3.64  -418.70     36.00     28.60    3.14     40459.0
 2024 10 10 02 35 00 000   -3.76    -2.85    -2.90  -418.70     36.00     28.60    3.14     40459.0
 2024 10 10 02 36 00 000   -4.26    -2.35    -2.45  -417.00      2.90     19.40    4.50     89443.0
 2024 10 10 02 37 00 000   -4.44    -2.06    -2.38  -417.00      2.90     19.40    4.50     89443.0
 2024 10 10 02 38 00 000   -4.58    -1.93    -2.29  -417.00      2.90     19.40    4.50     89443.0
 2024 10 10 02 39 00 000   -4.27    -2.10    -2.69  -417.00      2.90     19.40    4.50     89443.0
 2024 10 10 02 40 00 000   -4.32    -1.74    -2.85  -412.70     12.60     16.10    4.20     88793.0
 2024 10 10 02 41 00 000   -3.53    -2.46    -2.94  -412.70     12.60     16.10    4.20     88741.0
 2024 10 10 02 42 00 000   -3.10    -3.19    -2.39  -430.60     32.50     22.00    3.73     58781.0
 2024 10 10 02 43 00 000   -2.76    -3.79    -1.88  -425.60     32.30     23.30    4.15     65404.0
 2024 10 10 02 44 00 000   -2.92    -3.57    -2.03  -425.90     39.20     18.30    3.87     72664.0
 2024 10 10 02 45 00 000   -3.20    -3.44    -2.01  -427.30     44.50     14.60    3.59     76202.0
 2024 10 10 02 46 00 000   -2.58    -4.02    -0.70  -426.50     40.60     12.90    3.52     63681.0
 2024 10 10 02 47 00 000   -2.25    -4.28    -0.63  -428.00     41.60     11.60    3.56     60843.0
 2024 10 10 02 48 00 000   -1.66    -4.42     0.76  -428.00     41.60     11.60    3.56     60843.0
 2024 10 10 02 49 00 000   -1.35    -4.48     1.06  -428.00     41.60     11.60    3.56     60843.0
 2024 10 10 02 50 00 000   -0.54    -3.54     2.74  -439.80     51.20     -4.60    3.88     63123.0
 2024 10 10 02 51 00 000   -0.45    -4.69     1.79  -441.00     54.50    -13.40    3.88     65047.0
 2024 10 10 02 52 00 000   -1.50    -4.57    -0.51  -443.20     54.10     -8.40    3.60     55004.0
 2024 10 10 02 53 00 000   -2.35    -4.32    -0.11  -434.40     44.40     12.40    3.17     42968.0
 2024 10 10 02 54 00 000   -2.91    -3.98    -0.67  -434.40     44.40     12.40    3.17     42968.0
 2024 10 10 02 55 00 000   -2.69    -4.27     1.13  -434.40     44.40     12.40    3.17     42968.0
 2024 10 10 02 56 00 000   -2.68    -4.23     2.08  -434.40     44.40     12.40    3.17     42968.0
 2024 10 10 02 57 00 000   -2.98    -4.11     1.99  -426.40     45.30    -13.30    3.60     44925.0
 2024 10 10 02 58 00 000   -3.27    -4.03    -0.58  -425.30     44.70     -7.60    3.59     46848.0
 2024 10 10 02 59 00 000   -3.48    -3.63    -0.84  -424.00     45.90      0.60    3.34     47162.0
 2024 10 10 03 00 00 000   -3.86    -3.58    -1.05  -415.90     47.10      7.60    4.25     63789.0
 2024 10 10 03 01 00 000   -4.03    -3.59    -0.93  -415.50     39.40      5.50    3.91     59015.0
 2024 10 10 03 02 00 000   -3.68    -4.12    -0.46  -422.90     27.70      7.20    3.22     45861.0
 2024 10 10 03 03 00 000   -3.68    -4.19    -0.41  -422.90     27.70      7.20    3.22     45861.0
 2024 10 10 03 05 00 000   -3.61    -4.20    -0.27  -419.00     41.90      8.60    4.27     61681.0
 2024 10 10 03 06 00 000   -3.75    -4.11    -0.23  -419.00     41.90      8.60    4.27     61681.0
 2024 10 10 03 07 00 000   -3.73    -4.30    -0.43  -422.40     36.10      8.30    3.41     53019.0
 2024 10 10 03 08 00 000   -3.95    -4.27     0.13  -422.70     36.10      7.60    3.39     52345.0
 2024 10 10 03 09 00 000   -4.32    -3.73     0.41  -426.40     39.80     -5.20    3.40     44236.0
 2024 10 10 03 10 00 000   -4.56    -3.04    -0.68  -414.30     49.90      7.50    3.85     56249.0
 2024 10 10 03 11 00 000   -4.09    -3.68    -1.29  -413.00     51.00      8.80    3.90     57505.0
 2024 10 10 03 12 00 000   -4.31    -2.84    -1.55  -411.70     47.60     16.10    3.76     62076.0
 2024 10 10 03 13 00 000   -4.72    -2.64    -1.67  -411.40     38.00     20.80    3.62     59380.0
 2024 10 10 03 14 00 000   -4.75    -1.69    -2.58  -411.00     25.80     26.80    3.46     55912.0
 2024 10 10 03 15 00 000   -3.87    -4.38    -0.33  -411.00     25.80     26.80    3.46     55912.0
 2024 10 10 03 16 00 000   -4.89    -1.20    -2.62  -411.00     25.80     26.80    3.46     55912.0
 2024 10 10 03 17 00 000   -3.82    -3.39    -0.11  -417.50     50.60      8.00    3.37     55471.0
 2024 10 10 03 18 00 000   -3.58    -3.89     0.86  -417.10     36.70      7.00    3.72     63817.0
 2024 10 10 03 19 00 000   -3.36    -3.97     0.07  -416.70     22.20      5.90    4.08     72582.0
 2024 10 10 03 20 00 000   -3.23    -4.25     0.12  -416.70     22.20      5.90    4.08     72582.0
 2024 10 10 03 21 00 000   -3.55    -3.92    -0.62  -418.90     47.90     12.90    3.94     70535.0
 2024 10 10 03 22 00 000   -3.11    -4.33    -0.12  -417.60     42.00     20.70    3.66     65511.0
 2024 10 10 03 23 00 000   -3.59    -4.25    -0.05  -422.70     52.30      3.10    3.39     50108.0
 2024 10 10 03 24 00 000   -3.45    -4.40     1.11  -420.90     52.10      1.70    3.57     56686.0
 2024 10 10 03 25 00 000   -4.11    -3.84    -0.33  -423.90     49.10     -1.30    3.83     60737.0
 2024 10 10 03 26 00 000   -4.29    -3.69    -0.77  -422.40     39.60      5.40    3.94     69701.0
 2024 10 10 03 27 00 000   -4.51    -3.65    -0.76  -420.70     35.90      9.30    3.90     67174.0
 2024 10 10 03 28 00 000   -4.52    -3.33    -0.81  -420.60     37.40     10.90    3.76     59423.0
 2024 10 10 03 29 00 000   -4.47    -2.92    -1.33  -409.40     36.20     10.70    3.99     79852.0
 2024 10 10 03 30 00 000   -4.19    -2.90    -2.25  -409.40     36.20     10.70    3.99     79852.0
 2024 10 10 03 31 00 000   -3.95    -2.88    -2.78  -409.40     36.20     10.70    3.99     79852.0
 2024 10 10 03 33 00 000   -3.98    -2.95    -2.63  -409.40     36.20     10.70    3.99     79852.0
 2024 10 10 03 34 00 000   -4.26    -2.68    -2.44  -416.00     31.00     18.20    3.90     73859.0
 2024 10 10 03 35 00 000   -4.00    -2.85    -2.73  -416.00     31.00     18.20    3.90     73859.0
 2024 10 10 03 36 00 000   -4.05    -2.85    -2.69  -416.40     33.00     23.00    4.07     70144.0
 2024 10 10 03 37 00 000   -3.94    -2.91    -2.85  -416.40     33.00     23.00    4.07     70144.0
 2024 10 10 03 38 00 000   -3.83    -3.06    -2.79  -416.40     33.00     23.00    4.07     70144.0
 2024 10 10 03 39 00 000   -3.71    -3.36    -2.61  -418.80     30.60     23.40    3.99     72010.0
 2024 10 10 03 40 00 000   -3.58    -3.48    -2.71  -418.80     30.60     23.40    3.99     72010.0
 2024 10 10 03 41 00 000   -4.10    -2.91    -2.53  -416.50     28.80     22.60    4.11     76632.0
 2024 10 10 03 42 00 000   -3.97    -3.06    -2.07  -416.50     28.80     22.60    4.11     76632.0
 2024 10 10 03 43 00 000   -3.47    -3.26    -2.07  -416.50     28.80     22.60    4.11     76632.0
 2024 10 10 03 44 00 000   -3.87    -2.95    -2.29  -420.30     35.10     20.80    3.55     48007.0
 2024 10 10 03 45 00 000   -4.17    -2.34    -2.63  -420.10     34.80     21.10    3.55     47954.0
 2024 10 10 03 46 00 000   -4.35    -2.47    -2.40  -405.90     24.40     23.40    4.01     54618.0
 2024 10 10 03 47 00 000   -4.39    -2.61    -1.95  -402.30     22.10     23.60    4.13     56502.0
 2024 10 10 03 48 00 000   -4.27    -2.49    -2.47  -404.10     18.80     29.70    3.90     55611.0
 2024 10 10 03 49 00 000   -4.56    -2.04    -2.46  -414.80     32.70     19.60    4.00     63002.0
 2024 10 10 03 50 00 000   -4.00    -3.07    -1.61  -425.90     47.30      6.60    4.19     71746.0
 2024 10 10 03 51 00 000   -4.48    -2.02    -2.51  -406.80     13.70     24.80    3.99     59556.0
 2024 10 10 03 52 00 000   -4.77    -1.76    -2.00  -410.60     21.20     22.20    3.93     60307.0
 2024 10 10 03 53 00 000   -4.34    -2.64    -1.90  -418.20     42.40     10.00    4.08     62990.0
 2024 10 10 03 54 00 000   -5.14    -1.78    -2.35  -402.60     31.80     18.00    4.10     55103.0
 2024 10 10 03 55 00 000   -4.49    -1.92    -3.07  -407.00     10.30     28.20    3.56     42872.0
 2024 10 10 03 56 00 000   -4.36    -1.88    -2.78  -407.40     17.50     26.10    3.69     50206.0
 2024 10 10 03 57 00 000   -4.43    -1.97    -2.08  -410.40     28.30     19.90    3.64     58198.0
 2024 10 10 03 58 00 000   -4.28    -2.99     0.57  -411.50     15.70     21.30    3.22     42963.0
 2024 10 10 03 59 00 000   -4.71    -2.18    -0.78  -406.00     17.10      9.60    4.25     55231.0
 2024 10 10 04 00 00 000   -4.68    -2.69     1.07  -407.90     21.90      9.00    3.87     53817.0
 2024 10 10 04 01 00 000   -4.72    -3.30     1.19  -414.30     43.10    -10.10    4.58     52220.0
 2024 10 10 04 02 00 000   -4.81    -3.11     0.05  -408.90     46.20     -3.30    4.27     58188.0
 2024 10 10 04 03 00 000   -4.84    -3.40     0.26  -407.60     46.20     -1.10    4.28     59993.0
 2024 10 10 04 04 00 000   -4.89    -3.36     0.03  -410.20     48.10      7.00    4.42     52418.0
 2024 10 10 04 05 00 000   -4.69    -2.83     0.46  -409.50     47.90      3.10    4.41     57719.0
 2024 10 10 04 06 00 000   -4.15    -3.17     1.50  -420.00     44.30    -20.60    4.00     61057.0
 2024 10 10 04 07 00 000   -3.72    -2.40     3.98  -418.90     40.40      2.50    3.92     62126.0
 2024 10 10 04 08 00 000   -4.06    -1.56     3.69  -428.90     24.30    -38.40    4.88     77626.0
 2024 10 10 04 09 00 000   -4.81    -2.77     1.60  -424.80     32.00    -27.20    4.66     73078.0
 2024 10 10 04 10 00 000   -3.55    -0.53     3.67  -419.20     42.60    -11.70    4.36     66795.0
 2024 10 10 04 11 00 000   -4.48    -1.13     3.95  -416.90     37.20    -19.40    4.36     56391.0
 2024 10 10 04 12 00 000   -5.37    -2.16     2.10  -416.90     37.20    -19.40    4.36     56391.0
 2024 10 10 04 13 00 000   -5.53    -2.20     1.86  -411.90     37.70    -15.00    4.59     54624.0
 2024 10 10 04 14 00 000   -5.25    -2.28     2.15  -409.10     43.00    -11.40    4.77     54997.0
 2024 10 10 04 15 00 000   -5.03    -2.53     2.17  -414.70     46.70    -12.90    4.68     62355.0
 2024 10 10 04 16 00 000   -5.02    -2.87     1.60  -410.70     33.80    -13.80    4.38     59459.0
 2024 10 10 04 17 00 000   -4.69    -3.52     1.49  -406.00     38.70    -14.30    4.15     54401.0
 2024 10 10 04 18 00 000   -4.10    -4.19     0.94  -416.70     42.50    -10.10    3.97     74028.0
 2024 10 10 04 19 00 000   -4.32    -3.85     0.30  -416.70     42.50    -10.10    3.97     74028.0
 2024 10 10 04 20 00 000   -5.06    -2.96     0.42  -402.80     42.80      6.80    4.10     53079.0
 2024 10 10 04 21 00 000   -4.98    -3.23     0.08  -402.80     42.80      6.80    4.10     53079.0
 2024 10 10 04 22 00 000   -4.86    -3.15     0.12  -402.80     42.80      6.80    4.10     53079.0
 2024 10 10 04 23 00 000   -4.83    -3.18    -0.41  -402.80     42.80      6.80    4.10     53079.0
 2024 10 10 04 24 00 000   -4.72    -3.07     0.02  -402.80     42.80      6.80    4.10     53079.0
 2024 10 10 04 25 00 000   -4.62    -3.17    -0.37  -407.90     45.70      7.20    4.02     66846.0
 2024 10 10 04 26 00 000   -4.48    -3.11    -0.33  -409.50     42.30      9.40    4.05     69860.0
 2024 10 10 04 27 00 000   -4.58    -3.11    -0.70  -410.30     40.70     10.20    4.07     71411.0
 2024 10 10 04 28 00 000   -4.12    -3.65    -1.58  -410.30     40.70     10.20    4.07     71411.0
 2024 10 10 04 29 00 000   -4.24    -3.60    -0.72  -412.40     38.40     23.00    3.78     63242.0
 2024 10 10 04 30 00 000   -4.33    -3.67    -0.80  -410.50     39.00     16.20    3.88     67161.0
 2024 10 10 04 31 00 000   -4.56    -3.58    -0.73  -409.40     38.00      8.40    4.14     70339.0
 2024 10 10 04 32 00 000   -4.68    -3.58    -0.57  -409.90     38.60      6.40    4.34     68311.0
 2024 10 10 04 33 00 000   -5.32    -2.49     0.28  -409.90     38.60      6.40    4.34     68311.0
 2024 10 10 04 34 00 000   -5.16    -2.85     0.37  -409.90     38.60      6.40    4.34     68311.0
 2024 10 10 04 35 00 000   -5.35    -2.52     0.27  -409.90     38.60      6.40    4.34     68311.0
 2024 10 10 04 36 00 000   -5.35    -2.52     0.27  -409.90     38.60      6.40    4.34     68311.0
 2024 10 10 04 37 00 000   -5.08    -3.04     0.56  -409.90     38.60      6.40    4.34     68311.0
 2024 10 10 04 38 00 000   -5.03    -3.03     0.78  -409.90     38.60      6.40    4.34     68311.0
 2024 10 10 04 39 00 000   -5.23    -2.78     0.55  -403.20     57.00     -1.40    4.03     68506.0
 2024 10 10 04 40 00 000   -5.23    -2.78     0.55  -403.20     57.00     -1.40    4.03     68506.0
 2024 10 10 04 41 00 000   -5.01    -3.06     0.74  -403.20     57.00     -1.40    4.03     68506.0
 2024 10 10 04 43 00 000   -4.91    -3.08     0.92  -403.20     57.00     -1.40    4.03     68506.0
 2024 10 10 04 45 00 000   -4.95    -2.87     0.92  -403.20     57.00     -1.40    4.03     68506.0
 2024 10 10 04 46 00 000   -5.44    -1.62    -0.93  -403.20     57.00     -1.40    4.03     68506.0
 2024 10 10 04 47 00 000   -5.44    -1.62    -0.93  -403.20     57.00     -1.40    4.03     68506.0
 2024 10 10 04 48 00 000   -5.49    -1.80    -0.52  -403.20     57.00     -1.40    4.03     68506.0
 2024 10 10 04 50 00 000   -5.42    -1.83     0.43  -403.20     57.00     -1.40    4.03     68506.0
 2024 10 10 04 51 00 000   -5.24    -2.09     0.97  -395.80     40.50     -1.40    4.81     92257.0
 2024 10 10 04 52 00 000   -5.54    -1.55     0.29  -395.80     40.50     -1.40    4.81     92257.0
 2024 10 10 04 53 00 000   -5.43    -2.03     0.59  -395.80     40.50     -1.40    4.81     92257.0
 2024 10 10 04 54 00 000   -4.67    -3.20     1.35  -395.80     40.50     -1.40    4.81     92257.0
 2024 10 10 04 55 00 000   -4.58    -3.44     1.15  -395.80     40.50     -1.40    4.81     92257.0
 2024 10 10 04 57 00 000   -4.47    -3.56     1.04  -395.80     40.50     -1.40    4.81     92257.0
 2024 10 10 04 58 00 000   -4.60    -3.35     1.10  -411.90     48.00      4.00    3.55     67007.0
 2024 10 10 04 59 00 000   -4.72    -3.20     0.92  -411.90     48.00      4.00    3.55     67007.0
 2024 10 10 05 00 00 000   -4.10    -3.49     1.38  -411.90     48.00      4.00    3.55     67007.0
 2024 10 10 05 01 00 000   -3.88    -4.01     1.24  -415.50     45.30      4.30    3.12     53549.0
 2024 10 10 05 02 00 000   -4.33    -3.63     1.09  -411.20     45.10      6.70    3.62     60748.0
 2024 10 10 05 03 00 000   -4.86    -3.04     1.08  -407.10     48.60      0.40    3.61     54346.0
 2024 10 10 05 04 00 000   -5.18    -2.88     1.15  -402.80     45.60      0.40    3.95     59608.0
 2024 10 10 05 05 00 000   -5.42    -2.60     0.48  -400.90     38.90      1.90    3.84     58872.0
 2024 10 10 05 06 00 000   -5.54    -2.30     0.58  -397.30     31.70      2.10    3.84     52667.0
 2024 10 10 05 07 00 000   -5.25    -2.27     0.42  -414.30     12.30    -12.60    4.78     55454.0
 2024 10 10 05 08 00 000   -5.36    -1.42     0.92  -395.70     37.20      5.50    3.11     40727.0
 2024 10 10 05 09 00 000   -5.52    -0.94     1.10  -395.80     33.10     -6.70    3.15     41907.0
 2024 10 10 05 10 00 000   -5.52    -1.35     0.81  -395.80     27.00    -24.70    3.23     43648.0
 2024 10 10 05 11 00 000   -5.60    -1.30     0.98  -395.80     27.00    -24.70    3.23     43648.0
 2024 10 10 05 12 00 000   -5.59    -1.56     0.77  -391.10     25.80     -8.60    3.11     34270.0
 2024 10 10 05 13 00 000   -5.48    -1.99     0.36  -391.10     25.80     -8.60    3.11     34270.0
 2024 10 10 05 14 00 000   -5.63    -2.60     0.20  -398.60     39.00      3.60    3.87     53438.0
 2024 10 10 05 15 00 000   -5.42    -3.01     0.20  -398.60     39.00      3.60    3.87     53438.0
 2024 10 10 05 16 00 000   -5.26    -3.23    -0.04  -398.60     39.00      3.60    3.87     53438.0
 2024 10 10 05 17 00 000   -5.22    -2.86     1.38  -398.80     43.50      9.80    3.24     42647.0
 2024 10 10 05 18 00 000   -5.43    -2.76     1.06  -398.70     44.20      8.40    3.32     44177.0
 2024 10 10 05 19 00 000   -5.33    -2.89     0.69  -398.40     46.70      3.60    3.59     49417.0
 2024 10 10 05 20 00 000   -5.39    -2.71     1.22  -398.60     46.20      0.50    3.63     50870.0
 2024 10 10 05 21 00 000   -5.50    -2.72     1.20  -398.90     45.60     -3.30    3.67     52614.0
 2024 10 10 05 22 00 000   -5.60    -2.67     0.94  -398.90     45.60     -3.30    3.67     52614.0
 2024 10 10 05 23 00 000   -5.90    -1.91     0.80  -392.70     42.90     -1.20    3.45     47737.0
 2024 10 10 05 24 00 000   -5.96    -1.84     1.49  -392.70     42.90     -1.20    3.45     47737.0
 2024 10 10 05 25 00 000   -5.79    -1.88     1.44  -392.70     42.90     -1.20    3.45     47737.0
 2024 10 10 05 26 00 000   -4.10    -3.92     2.49  -392.70     42.90     -1.20    3.45     47737.0
 2024 10 10 05 27 00 000   -4.95    -3.40     1.48  -392.70     42.90     -1.20    3.45     47737.0
 2024 10 10 05 28 00 000   -5.12    -3.17     1.10  -392.70     42.90     -1.20    3.45     47737.0
 2024 10 10 05 29 00 000   -5.19    -2.67     1.55  -397.50     40.60      1.10    3.61     54232.0
 2024 10 10 05 30 00 000   -4.99    -2.86     1.35  -397.50     40.60      1.10    3.61     54232.0
 2024 10 10 05 31 00 000   -4.72    -3.05     1.52  -397.50     40.60      1.10    3.61     54232.0
 2024 10 10 05 32 00 000   -5.18    -1.02     1.54  -404.20     49.80      5.20    3.93     68099.0
 2024 10 10 05 33 00 000   -5.69    -0.53     1.53  -400.70     48.20     -0.90    3.65     58212.0
 2024 10 10 05 34 00 000   -5.79     0.01     1.56  -395.50     31.50    -15.80    3.25     41932.0
 2024 10 10 05 35 00 000   -5.97    -0.09     1.53  -396.60      3.80    -25.70    3.34     41659.0
 2024 10 10 05 36 00 000   -5.69    -1.11     1.91  -396.40     18.70    -23.90    3.47     44649.0
 2024 10 10 05 37 00 000   -5.67    -1.76     1.43  -398.40     22.60    -15.00    3.58     50400.0
 2024 10 10 05 38 00 000   -6.12    -0.59     1.01  -400.50     27.00     -4.90    3.73     56870.0
 2024 10 10 05 39 00 000   -6.03    -0.59     1.59  -391.80     20.90     -4.30    3.52     45620.0
 2024 10 10 05 40 00 000   -5.93    -1.28     1.52  -391.80     20.90     -4.30    3.52     45620.0
 2024 10 10 05 41 00 000   -6.00    -1.29     1.14  -390.80     28.00     -3.90    3.24     37620.0
 2024 10 10 05 42 00 000   -5.17    -3.19     1.10  -391.70     38.40     -3.00    3.12     34301.0
 2024 10 10 05 43 00 000   -5.44    -2.43     1.13  -397.00     51.90     -1.30    3.43     44410.0
 2024 10 10 05 44 00 000   -5.58    -1.91     1.29  -397.00     51.90     -1.30    3.43     44410.0
 2024 10 10 05 45 00 000   -5.47    -2.08     1.30  -395.70     39.50     -3.80    3.46     53295.0
 2024 10 10 05 46 00 000   -5.51    -2.09     1.06  -395.70     39.50     -3.80    3.46     53295.0
 2024 10 10 05 47 00 000   -5.57    -1.78     1.14  -391.80     46.40     -9.20    3.26     47933.0
 2024 10 10 05 48 00 000   -5.59    -1.78     1.13  -390.20     49.30    -11.40    3.18     45720.0
 2024 10 10 05 49 00 000   -5.55    -1.86     1.15  -390.20     49.30    -11.40    3.18     45720.0
 2024 10 10 05 50 00 000   -5.67    -1.63     1.25  -390.20     49.30    -11.40    3.18     45720.0
 2024 10 10 05 51 00 000   -5.79    -1.48     1.29  -391.10     31.20     -8.70    3.32     41245.0
 2024 10 10 05 52 00 000   -5.86    -1.46     1.02  -391.10     31.20     -8.70    3.32     41245.0
 2024 10 10 05 53 00 000   -5.77    -1.49     1.66  -391.10     31.20     -8.70    3.32     41245.0
 2024 10 10 05 54 00 000   -5.98    -1.23     1.53  -392.70     33.90    -12.60    3.64     46086.0
 2024 10 10 05 55 00 000   -5.90    -1.73     1.56  -392.70     33.90    -12.60    3.64     46086.0
 2024 10 10 05 56 00 000   -6.02    -1.18     1.49  -392.70     33.90    -12.60    3.64     46086.0
 2024 10 10 05 57 00 000   -6.00    -1.28     1.64  -392.70     33.90    -12.60    3.64     46086.0
 2024 10 10 05 58 00 000   -6.03    -1.45     1.81  -392.70     33.90    -12.60    3.64     46086.0
 2024 10 10 05 59 00 000   -6.22    -1.45     1.70  -393.40     38.40    -10.40    3.11     38237.0
 2024 10 10 06 00 00 000   -6.08    -1.87     1.75  -393.40     38.40    -10.40    3.11     38237.0
